ID,from_node,to_node,distance,spend_tm
148,1,47,36.24913792078372,36
149,1,48,41.6293165929973,41
150,1,49,37.12142238654117,37
151,1,50,40.70626487409524,40
152,1,51,42.941821107167776,42
153,1,52,38.58756276314948,38
154,1,53,63.00793600809346,63
155,1,54,58.077534382926416,58
156,1,55,53.08483775994799,53
157,1,56,63.198101237299845,63
158,1,57,53.23532661682466,53
159,1,58,63.387695966961914,63
160,1,59,53.46026561849464,53
161,1,60,63.788713735268246,63
162,1,61,38.3275357934736,38
163,1,62,33.37663853655727,33
164,1,63,28.442925306655784,28
165,1,64,38.118237105091836,38
166,1,65,28.160255680657446,28
167,1,66,33.06055050963308,33
168,1,67,28.071337695236398,28
169,1,68,38.0,38
170,1,69,33.0,33
171,1,70,62.80127387243033,62
172,1,71,59.90826320300064,59
173,1,72,38.8329756778952,38
174,1,73,60.440052945046304,60
175,1,74,33.95585369269929,33
176,1,75,3.0,3
177,1,76,55.80322571321482,55
178,1,77,57.38466694161429,57
179,1,78,54.20332093147061,54
180,1,79,56.639209034025185,56
181,1,80,58.728187440104094,58
182,1,81,51.85556864985669,51
183,1,82,32.69556544854363,32
184,1,83,29.966648127543394,29
185,1,84,26.92582403567252,26
186,1,85,24.351591323771842,24
187,1,86,24.698178070456937,24
188,1,87,23.853720883753127,23
189,1,88,21.540659228538015,21
190,1,89,20.591260281974,20
191,1,90,19.849433241279208,19
192,1,91,17.0,17
193,1,92,27.80287754891569,27
194,1,93,26.248809496813376,26
195,1,94,24.413111231467404,24
196,1,95,20.808652046684813,20
197,1,96,19.209372712298546,19
198,1,97,22.67156809750927,22
199,1,98,14.7648230602334,14
200,1,99,15.620499351813308,15
201,1,100,19.72308292331602,19
202,1,101,18.681541692269406,18
203,2,0,20.615528128088304,20
204,2,1,2.0,2
205,2,3,5.0,5
206,2,4,3.605551275463989,3
207,2,5,5.830951894845301,5
208,2,6,5.0990195135927845,5
209,2,7,6.4031242374328485,6
210,2,8,7.280109889280518,7
211,2,9,7.0,7
212,2,10,10.770329614269007,10
213,2,11,10.04987562112089,10
214,2,12,25.0,25
215,2,13,23.53720459187964,23
216,2,14,27.459060435491963,27
217,2,15,26.92582403567252,26
218,2,16,29.154759474226502,29
219,2,17,27.459060435491963,27
220,2,18,30.4138126514911,30
221,2,19,31.622776601683793,31
222,2,20,25.0,25
223,2,21,23.430749027719962,23
224,2,22,24.758836806279895,24
225,2,23,22.67156809750927,22
226,2,24,28.284271247461902,28
227,2,25,26.90724809414742,26
228,2,26,25.0,25
229,2,27,28.42534080710379,28
230,2,28,26.627053911388696,26
231,2,29,32.01562118716424,32
232,2,30,29.154759474226502,29
233,2,31,49.49747468305833,49
234,2,32,46.09772228646444,46
235,2,33,47.634021455258214,47
236,2,34,44.654227123532216,44
237,2,35,53.150729063673246,53
238,2,36,47.16990566028302,47
239,2,37,52.43090691567332,52
240,2,38,54.08326913195984,54
241,2,39,51.478150704935004,51
242,2,40,41.23105625617661,41
243,2,41,39.293765408777,39
244,2,42,39.84971769034255,39
245,2,43,37.0,37
246,2,44,42.05948168962618,42
247,2,45,42.720018726587654,42
248,2,46,40.85339643163099,40
249,2,47,38.07886552931954,38
250,2,48,43.46262762420146,43
251,2,49,38.91015291668744,38
252,2,50,42.485291572496,42
253,2,51,44.721359549995796,44
254,2,52,40.311288741492746,40
255,2,53,65.00769185258002,65
256,2,54,60.07495318350236,60
257,2,55,55.08175741568164,55
258,2,56,65.19202405202648,65
259,2,57,55.226805085936306,55
260,2,58,65.37583651472461,65
261,2,59,55.44366510251645,55
262,2,60,65.76473218982953,65
263,2,61,40.311288741492746,40
264,2,62,35.35533905932738,35
265,2,63,30.4138126514911,30
266,2,64,40.11234224026316,40
267,2,65,30.14962686336267,30
268,2,66,35.05709628591621,35
269,2,67,30.066592756745816,30
270,2,68,40.0,40
271,2,69,35.0,35
272,2,70,64.03124237432849,64
273,2,71,61.032778078668514,61
274,2,72,40.792156108742276,40
275,2,73,61.71709649683789,61
276,2,74,35.90264614203248,35
277,2,75,5.0,5
278,2,76,57.0087712549569,57
279,2,77,58.728187440104094,58
280,2,78,55.44366510251645,55
281,2,79,58.0,58
282,2,80,60.207972893961475,60
283,2,81,53.150729063673246,53
284,2,82,33.54101966249684,33
285,2,83,30.886890422961002,30
286,2,84,27.730849247724095,27
287,2,85,25.079872407968907,25
288,2,86,25.80697580112788,25
289,2,87,25.0,25
290,2,88,22.360679774997898,22
291,2,89,21.633307652783937,21
292,2,90,21.213203435596427,21
293,2,91,18.027756377319946,18
294,2,92,26.627053911388696,26
295,2,93,25.0,25
296,2,94,23.323807579381203,23
297,2,95,19.72308292331602,19
298,2,96,18.027756377319946,18
299,2,97,21.213203435596427,21
300,2,98,13.92838827718412,13
301,2,99,14.142135623730951,14
302,2,100,18.027756377319946,18
303,2,101,20.615528128088304,20
304,3,0,16.1245154965971,16
305,3,1,3.605551275463989,3
306,3,2,5.0,5
307,3,4,2.0,2
308,3,5,1.0,1
309,3,6,3.605551275463989,3
310,3,7,2.0,2
311,3,8,4.47213595499958,4
312,3,9,5.656854249492381,5
313,3,10,7.0,7
314,3,11,7.615773105863909,7
315,3,12,25.495097567963924,25
316,3,13,21.93171219946131,21
317,3,14,27.586228448267445,27
318,3,15,26.076809620810597,26
319,3,16,29.068883707497267,29
320,3,17,25.632011235952593,25
321,3,18,28.460498941515414,28
322,3,19,30.4138126514911,30
323,3,20,20.0,20
324,3,21,18.439088914585774,18
325,3,22,19.79898987322333,19
326,3,23,17.804493814764857,17
327,3,24,23.345235059857504,23
328,3,25,22.02271554554524,22
329,3,26,20.248456731316587,20
330,3,27,23.600847442411894,23
331,3,28,21.95449840010015,21
332,3,29,27.202941017470888,27
333,3,30,24.596747752497688,24
334,3,31,44.553338819890925,44
335,3,32,41.23105625617661,41
336,3,33,42.80186911806539,42
337,3,34,39.96248240537617,39
338,3,35,48.27007354458868,48
339,3,36,42.5440947723653,42
340,3,37,47.70744176750625,47
341,3,38,49.39635614091387,49
342,3,39,46.95742752749558,46
343,3,40,36.6742416417845,36
344,3,41,34.713109915419565,34
345,3,42,35.17101079013795,35
346,3,43,32.28002478313795,32
347,3,44,37.36308338453881,37
348,3,45,37.94733192202055,37
349,3,46,36.05551275463989,36
350,3,47,33.24154027718932,33
351,3,48,38.62641583165593,38
352,3,49,34.0147027033899,34
353,3,50,37.57658845611187,37
354,3,51,39.81205847478876,39
355,3,52,35.35533905932738,35
356,3,53,61.032778078668514,61
357,3,54,56.0,56
358,3,55,51.0,51
359,3,56,61.032778078668514,61
360,3,57,51.03920062069938,51
361,3,58,61.1310068623117,61
362,3,59,51.15662224971465,51
363,3,60,61.40032573203501,61
364,3,61,36.87817782917155,36
365,3,62,32.01562118716424,32
366,3,63,27.202941017470888,27
367,3,64,36.49657518178932,36
368,3,65,26.68332812825267,26
369,3,66,31.400636936215164,31
370,3,67,26.476404589747453,26
371,3,68,36.124783736376884,36
372,3,69,31.144823004794873,31
373,3,70,64.07027391856539,64
374,3,71,61.40032573203501,61
375,3,72,37.64306044943742,37
376,3,73,61.61168720299745,61
377,3,74,32.89376840679705,32
378,3,75,3.1622776601683795,3
379,3,76,57.14017850864661,57
380,3,77,58.412327466040935,58
381,3,78,55.47071299343465,55
382,3,79,57.62811813689564,57
383,3,80,59.413803110051795,59
384,3,81,53.009433122794285,53
385,3,82,34.785054261852174,34
386,3,83,31.953090617340916,31
387,3,84,29.120439557122072,29
388,3,85,26.68332812825267,26
389,3,86,26.40075756488817,26
390,3,87,25.495097567963924,25
391,3,88,23.769728648009426,23
392,3,89,22.47220505424423,22
393,3,90,21.095023109728988,21
394,3,91,18.973665961010276,18
395,3,92,31.400636936215164,31
396,3,93,29.832867780352597,29
397,3,94,28.0178514522438,28
398,3,95,24.413111231467404,24
399,3,96,22.80350850198276,22
400,3,97,26.1725046566048,26
401,3,98,18.35755975068582,18
402,3,99,19.1049731745428,19
403,3,100,23.021728866442675,23
404,3,101,16.1245154965971,16
405,4,0,18.110770276274835,18
406,4,1,3.0,3
407,4,2,3.605551275463989,3
408,4,3,2.0,2
409,4,5,3.0,3
410,4,6,2.23606797749979,2
411,4,7,2.8284271247461903,2
412,4,8,4.0,4
413,4,9,4.47213595499958,4
414,4,10,7.280109889280518,7
415,4,11,7.0710678118654755,7
416,4,12,24.041630560342615,24
417,4,13,21.18962010041709,21
418,4,14,26.248809496813376,26
419,4,15,25.059928172283335,25
420,4,16,27.80287754891569,27
421,4,17,25.0,25
422,4,18,27.892651361962706,27
423,4,19,29.546573405388315,29
424,4,20,21.633307652783937,21
425,4,21,20.0,20
426,4,22,21.2602916254693,21
427,4,23,19.1049731745428,19
428,4,24,24.758836806279895,24
429,4,25,23.345235059857504,23
430,4,26,21.400934559032695,21
431,4,27,24.839484696748443,24
432,4,28,23.021728866442675,23
433,4,29,28.42534080710379,28
434,4,30,25.553864678361276,25
435,4,31,45.967379738244816,45
436,4,32,42.5205832509386,42
437,4,33,44.04543109109048,44
438,4,34,41.048751503547585,41
439,4,35,49.57822102496216,49
440,4,36,43.56604182158393,43
441,4,37,48.82622246293481,48
442,4,38,50.47771785649585,50
443,4,39,47.885279575251516,47
444,4,40,38.63935817272331,38
445,4,41,36.6742416417845,36
446,4,42,37.107950630558946,37
447,4,43,34.20526275297414,34
448,4,44,39.293765408777,39
449,4,45,39.84971769034255,39
450,4,46,37.94733192202055,37
451,4,47,35.11409973215888,35
452,4,48,40.496913462633174,40
453,4,49,35.84689665786984,35
454,4,50,39.395431207184416,39
455,4,51,41.6293165929973,41
456,4,52,37.12142238654117,37
457,4,53,63.0317380372777,63
458,4,54,58.0,58
459,4,55,53.0,53
460,4,56,63.0317380372777,63
461,4,57,53.03772242470448,53
462,4,58,63.12685640834652,63
463,4,59,53.150729063673246,53
464,4,60,63.387695966961914,63
465,4,61,38.8329756778952,38
466,4,62,33.95585369269929,33
467,4,63,29.120439557122072,29
468,4,64,38.47076812334269,38
469,4,65,28.635642126552707,28
470,4,66,33.37663853655727,33
471,4,67,28.442925306655784,28
472,4,68,38.118237105091836,38
473,4,69,33.13608305156178,33
474,4,70,65.21502894272147,65
475,4,71,62.433965115151864,62
476,4,72,39.56008088970496,39
477,4,73,62.80127387243033,62
478,4,74,34.785054261852174,34
479,4,75,4.242640687119285,4
480,4,76,58.249463516842795,58
481,4,77,59.665735560705194,59
482,4,78,56.61271941887264,56
483,4,79,58.89821729050889,58
484,4,80,60.81118318204309,60
485,4,81,54.20332093147061,54
486,4,82,35.4682957019364,35
487,4,83,32.69556544854363,32
488,4,84,29.732137494637012,29
489,4,85,27.202941017470888,27
490,4,86,27.294688127912362,27
491,4,87,26.419689627245813,26
492,4,88,24.351591323771842,24
493,4,89,23.259406699226016,23
494,4,90,22.20360331117452,22
495,4,91,19.697715603592208,19
496,4,92,30.23243291566195,30
497,4,93,28.600699292150182,28
498,4,94,26.92582403567252,26
499,4,95,23.323807579381203,23
500,4,96,21.633307652783937,21
501,4,97,24.758836806279895,24
502,4,98,17.46424919657298,17
503,4,99,17.69180601295413,17
504,4,100,21.400934559032695,21
505,4,101,18.110770276274835,18
506,5,0,15.132745950421556,15
507,5,1,4.242640687119285,4
508,5,2,5.830951894845301,5
509,5,3,1.0,1
510,5,4,3.0,3
511,5,6,4.47213595499958,4
512,5,7,2.23606797749979,2
513,5,8,5.0,5
514,5,9,6.4031242374328485,6
515,5,10,7.0710678118654755,7
516,5,11,8.06225774829855,8
517,5,12,26.248809496813376,26
518,5,13,22.360679774997898,22
519,5,14,28.284271247461902,28
520,5,15,26.627053911388696,26
521,5,16,29.732137494637012,29
522,5,17,26.0,26
523,5,18,28.792360097775937,28
524,5,19,30.886890422961002,30
525,5,20,19.209372712298546,19
526,5,21,17.69180601295413,17
527,5,22,19.1049731745428,19
528,5,23,17.204650534085253,17
529,5,24,22.67156809750927,22
530,5,25,21.400934559032695,21
531,5,26,19.72308292331602,19
532,5,27,23.021728866442675,23
533,5,28,21.470910553583888,21
534,5,29,26.627053911388696,26
535,5,30,24.166091947189145,24
536,5,31,43.86342439892262,43
537,5,32,40.607881008493905,40
538,5,33,42.20189569201838,42
539,5,34,39.44616584663204,39
540,5,35,47.634021455258214,47
541,5,36,42.05948168962618,42
542,5,37,47.16990566028302,47
543,5,38,48.877397639399746,48
544,5,39,46.51881339845203,46
545,5,40,35.6931365951495,35
546,5,41,33.734255586866,33
547,5,42,34.20526275297414,34
548,5,43,31.32091952673165,31
549,5,44,36.40054944640259,36
550,5,45,37.0,37
551,5,46,35.11409973215888,35
552,5,47,32.31098884280702,32
553,5,48,37.69615364994153,37
554,5,49,33.1058907144937,33
555,5,50,36.6742416417845,36
556,5,51,38.91015291668744,38
557,5,52,34.48187929913333,34
558,5,53,60.03332407921454,60
559,5,54,55.0,55
560,5,55,50.0,50
561,5,56,60.03332407921454,60
562,5,57,50.039984012787215,50
563,5,58,60.13318551349163,60
564,5,59,50.15974481593781,50
565,5,60,60.40695324215582,60
566,5,61,35.90264614203248,35
567,5,62,31.04834939252005,31
568,5,63,26.248809496813376,26
569,5,64,35.510561809129406,35
570,5,65,25.709920264364882,25
571,5,66,30.4138126514911,30
572,5,67,25.495097567963924,25
573,5,68,35.12833614050059,35
574,5,69,30.14962686336267,30
575,5,70,63.51377803280167,63
576,5,71,60.90155991434045,60
577,5,72,36.68787265568828,36
578,5,73,61.032778078668514,61
579,5,74,31.953090617340916,31
580,5,75,3.0,3
581,5,76,56.60388679233962,56
582,5,77,57.8013840664737,57
583,5,78,54.91812087098393,54
584,5,79,57.0087712549569,57
585,5,80,58.728187440104094,58
586,5,81,52.43090691567332,52
587,5,82,34.48187929913333,34
588,5,83,31.622776601683793,31
589,5,84,28.861739379323623,28
590,5,85,26.476404589747453,26
591,5,86,26.0,26
592,5,87,25.079872407968907,25
593,5,88,23.53720459187964,23
594,5,89,22.135943621178654,22
595,5,90,20.591260281974,20
596,5,91,18.681541692269406,18
597,5,92,32.01562118716424,32
598,5,93,30.479501308256342,30
599,5,94,28.600699292150182,28
600,5,95,25.0,25
601,5,96,23.430749027719962,23
602,5,97,26.90724809414742,26
603,5,98,18.867962264113206,18
604,5,99,19.849433241279208,19
605,5,100,23.853720883753127,23
606,5,101,15.132745950421556,15
607,6,0,19.0,19
608,6,1,5.0990195135927845,5
609,6,2,5.0990195135927845,5
610,6,3,3.605551275463989,3
611,6,4,2.23606797749979,2
612,6,5,4.47213595499958,4
613,6,7,3.0,3
614,6,8,2.23606797749979,2
615,6,9,2.23606797749979,2
616,6,10,5.830951894845301,5
617,6,11,5.0,5
618,6,12,21.93171219946131,21
619,6,13,18.973665961010276,18
620,6,14,24.08318915758459,24
621,6,15,22.825424421026653,22
622,6,16,25.612496949731394,25
623,6,17,22.80350850198276,22
624,6,18,25.709920264364882,25
625,6,19,27.313000567495326,27
626,6,20,21.470910553583888,21
627,6,21,19.72308292331602,19
628,6,22,20.808652046684813,20
629,6,23,18.439088914585774,18
630,6,24,24.20743687382041,24
631,6,25,22.67156809750927,22
632,6,26,20.518284528683193,20
633,6,27,24.041630560342615,24
634,6,28,22.02271554554524,22
635,6,29,27.586228448267445,27
636,6,30,24.413111231467404,24
637,6,31,45.34313619501854,45
638,6,32,41.72529209005013,41
639,6,33,43.18564576337837,43
640,6,34,40.0,40
641,6,35,48.79549159502341,48
642,6,36,42.43819034784589,42
643,6,37,47.80167361086848,47
644,6,38,49.4064773081425,49
645,6,39,46.647615158762406,46
646,6,40,39.319206502675,39
647,6,41,37.33630940518894,37
648,6,42,37.656340767525464,37
649,6,43,34.713109915419565,34
650,6,44,39.81205847478876,39
651,6,45,40.26164427839479,40
652,6,46,38.3275357934736,38
653,6,47,35.4400902933387,35
654,6,48,40.80441152620633,40
655,6,49,36.05551275463989,36
656,6,50,39.56008088970496,39
657,6,51,41.78516483155236,41
658,6,52,37.16180835212409,37
659,6,53,64.1248781675256,64
660,6,54,59.033888572581766,59
661,6,55,54.037024344425184,54
662,6,56,64.0,64
663,6,57,54.0,54
664,6,58,64.03124237432849,64
665,6,59,54.037024344425184,54
666,6,60,64.19501538281614,64
667,6,61,40.26164427839479,40
668,6,62,35.4400902933387,35
669,6,63,30.675723300355934,30
670,6,64,39.81205847478876,39
671,6,65,30.083217912982647,30
672,6,66,34.713109915419565,34
673,6,67,29.832867780352597,29
674,6,68,39.319206502675,39
675,6,69,34.36568055487916,34
676,6,70,67.42403132415029,67
677,6,71,64.66065264130884,64
678,6,72,41.10960958218893,41
679,6,73,65.0,65
680,6,74,36.40054944640259,36
681,6,75,6.4031242374328485,6
682,6,76,60.4648658313239,60
683,6,77,61.84658438426491,61
684,6,78,58.82176467941097,58
685,6,79,61.07372593840988,61
686,6,80,62.93647591023825,62
687,6,81,56.4003546088143,56
688,6,82,37.69615364994153,37
689,6,83,34.92849839314596,34
690,6,84,31.953090617340916,31
691,6,85,29.410882339705484,29
692,6,86,29.5296461204668,29
693,6,87,28.653097563788805,28
694,6,88,26.570660511172846,26
695,6,89,25.495097567963924,25
696,6,90,24.413111231467404,24
697,6,91,21.93171219946131,21
698,6,92,31.38470965295043,31
699,6,93,29.68164415931166,29
700,6,94,28.178005607210743,28
701,6,95,24.596747752497688,24
702,6,96,22.825424421026653,22
703,6,97,25.612496949731394,25
704,6,98,18.973665961010276,18
705,6,99,18.601075237738275,18
706,6,100,21.93171219946131,21
707,6,101,19.0,19
708,7,0,16.0,16
709,7,1,5.385164807134504,5
710,7,2,6.4031242374328485,6
711,7,3,2.0,2
712,7,4,2.8284271247461903,2
713,7,5,2.23606797749979,2
714,7,6,3.0,3
715,7,8,2.8284271247461903,2
716,7,9,4.47213595499958,4
717,7,10,5.0,5
718,7,11,5.830951894845301,5
719,7,12,24.20743687382041,24
720,7,13,20.12461179749811,20
721,7,14,26.1725046566048,26
722,7,15,24.413111231467404,24
723,7,16,27.586228448267445,27
724,7,17,23.769728648009426,23
725,7,18,26.570660511172846,26
726,7,19,28.653097563788805,28
727,7,20,18.867962264113206,18
728,7,21,17.204650534085253,17
729,7,22,18.439088914585774,18
730,7,23,16.278820596099706,16
731,7,24,21.93171219946131,21
732,7,25,20.518284528683193,20
733,7,26,18.601075237738275,18
734,7,27,22.02271554554524,22
735,7,28,20.248456731316587,20
736,7,29,25.612496949731394,25
737,7,30,22.825424421026653,22
738,7,31,43.139309220245984,43
739,7,32,39.698866482558415,39
740,7,33,41.23105625617661,41
741,7,34,38.27531841800928,38
742,7,35,46.75467891024384,46
743,7,36,40.8166632639171,40
744,7,37,46.04345773288535,46
745,7,38,47.70744176750625,47
746,7,39,45.17742799230607,45
747,7,40,36.345563690772494,36
748,7,41,34.36568055487916,34
749,7,42,34.713109915419565,34
750,7,43,31.78049716414141,31
751,7,44,36.87817782917155,36
752,7,45,37.36308338453881,37
753,7,46,35.4400902933387,35
754,7,47,32.57299494980466,32
755,7,48,37.94733192202055,37
756,7,49,33.24154027718932,33
757,7,50,36.76955262170047,36
758,7,51,39.0,39
759,7,52,34.438350715445125,34
760,7,53,61.1310068623117,61
761,7,54,56.0357029044876,56
762,7,55,51.03920062069938,51
763,7,56,61.0,61
764,7,57,51.0,51
765,7,58,61.032778078668514,61
766,7,59,51.03920062069938,51
767,7,60,61.204574992397426,61
768,7,61,37.36308338453881,37
769,7,62,32.57299494980466,32
770,7,63,27.85677655436824,27
771,7,64,36.87817782917155,36
772,7,65,27.202941017470888,27
773,7,66,31.78049716414141,31
774,7,67,26.92582403567252,26
775,7,68,36.345563690772494,36
776,7,69,31.400636936215164,31
777,7,70,65.73431371817918,65
778,7,71,63.13477647065839,63
779,7,72,38.27531841800928,38
780,7,73,63.245553203367585,63
781,7,74,33.61547262794322,33
782,7,75,5.0990195135927845,5
783,7,76,58.83026432033091,58
784,7,77,60.0,60
785,7,78,57.14017850864661,57
786,7,79,59.20304046246274,59
787,7,80,60.876925020897694,60
788,7,81,54.644304369257,54
789,7,82,36.68787265568828,36
790,7,83,33.83784863137726,33
791,7,84,31.04834939252005,31
792,7,85,28.635642126552707,28
793,7,86,28.231188426986208,28
794,7,87,27.313000567495326,27
795,7,88,25.709920264364882,25
796,7,89,24.351591323771842,24
797,7,90,22.825424421026653,22
798,7,91,20.8806130178211,20
799,7,92,33.015148038438355,33
800,7,93,31.400636936215164,31
801,7,94,29.68164415931166,29
802,7,95,26.076809620810597,26
803,7,96,24.413111231467404,24
804,7,97,27.586228448267445,27
805,7,98,20.12461179749811,20
806,7,99,20.518284528683193,20
807,7,100,24.20743687382041,24
808,7,101,16.0,16
809,8,0,18.110770276274835,18
810,8,1,7.0,7
811,8,2,7.280109889280518,7
812,8,3,4.47213595499958,4
813,8,4,4.0,4
814,8,5,5.0,5
815,8,6,2.23606797749979,2
816,8,7,2.8284271247461903,2
817,8,9,2.0,2
818,8,10,3.605551275463989,3
819,8,11,3.1622776601683795,3
820,8,12,21.400934559032695,21
821,8,13,17.46424919657298,17
822,8,14,23.345235059857504,23
823,8,15,21.633307652783937,21
824,8,16,24.758836806279895,24
825,8,17,21.18962010041709,21
826,8,18,24.041630560342615,24
827,8,19,25.942243542145693,25
828,8,20,19.697715603592208,19
829,8,21,17.88854381999832,17
830,8,22,18.867962264113206,18
831,8,23,16.401219466856727,16
832,8,24,22.20360331117452,22
833,8,25,20.615528128088304,20
834,8,26,18.384776310850235,18
835,8,27,21.93171219946131,21
836,8,28,19.849433241279208,19
837,8,29,25.45584412271571,25
838,8,30,22.20360331117452,22
839,8,31,43.278170016764804,43
840,8,32,39.59797974644666,39
841,8,33,41.036569057366385,41
842,8,34,37.8021163428716,37
843,8,35,46.66904755831214,46
844,8,36,40.22437072223753,40
845,8,37,45.60701700396552,45
846,8,38,47.20169488482379,47
847,8,39,44.41846462902562,44
848,8,40,38.118237105091836,38
849,8,41,36.124783736376884,36
850,8,42,36.345563690772494,36
851,8,43,33.37663853655727,33
852,8,44,38.47076812334269,38
853,8,45,38.8329756778952,38
854,8,46,36.87817782917155,36
855,8,47,33.95585369269929,33
856,8,48,39.293765408777,39
857,8,49,34.48187929913333,34
858,8,50,37.94733192202055,37
859,8,51,40.162171256046406,40
860,8,52,35.4682957019364,35
861,8,53,63.28506932918696,63
862,8,54,58.137767414994535,58
863,8,55,53.150729063673246,53
864,8,56,63.0317380372777,63
865,8,57,53.03772242470448,53
866,8,58,63.0,63
867,8,59,53.0,53
868,8,60,63.071388124885914,63
869,8,61,39.84971769034255,39
870,8,62,35.11409973215888,35
871,8,63,30.463092423455635,30
872,8,64,39.293765408777,39
873,8,65,29.732137494637012,29
874,8,66,34.20526275297414,34
875,8,67,29.410882339705484,29
876,8,68,38.63935817272331,38
877,8,69,33.734255586866,33
878,8,70,68.5054742338158,68
879,8,71,65.86349520030045,65
880,8,72,40.85339643163099,40
881,8,73,66.03029607687671,66
882,8,74,36.24913792078372,36
883,8,75,7.615773105863909,7
884,8,76,61.587336360651285,61
885,8,77,62.80127387243033,62
886,8,78,59.90826320300064,59
887,8,79,62.00806399170998,62
888,8,80,63.702433234531945,63
889,8,81,57.42821606144492,57
890,8,82,39.21734310225516,39
891,8,83,36.40054944640259,36
892,8,84,33.52610922848042,33
