ID,from_node,to_node,distance,spend_tm
146,1,47,48963,59
147,1,48,17380,21
148,1,49,16727,21
149,1,50,12141,15
150,1,51,17092,21
151,1,52,11605,14
152,1,53,33220,40
153,1,54,53781,65
154,1,55,25235,31
155,1,56,23932,29
156,1,57,61836,75
157,1,58,45768,55
158,1,59,42447,51
159,1,60,22130,27
160,1,61,16691,21
161,1,62,12413,15
162,1,63,48651,59
163,1,64,49977,60
164,1,65,19002,23
165,1,66,54530,66
166,1,67,18433,23
167,1,68,40395,49
168,1,69,40229,49
169,1,70,27963,34
170,1,71,53249,64
171,1,72,17516,22
172,1,73,37834,46
173,1,74,38653,47
174,1,75,13026,16
175,1,76,16043,20
176,1,77,14842,18
177,1,78,53765,65
178,1,79,51149,62
179,1,80,44921,54
180,1,81,34348,42
181,1,82,28997,35
182,1,83,21813,27
183,1,84,50806,61
184,1,85,34576,42
185,1,86,40983,50
186,1,87,31048,38
187,1,88,53156,64
188,1,89,20248,25
189,1,90,21350,26
190,1,91,42590,52
191,1,92,60253,73
192,1,93,40309,49
193,1,94,56260,68
194,1,95,50920,62
195,1,96,13834,17
196,1,97,32671,40
197,1,98,20579,25
198,1,99,48457,59
199,1,100,20319,25
200,2,0,27489,33
201,2,1,40191,49
202,2,3,38731,47
203,2,4,18314,22
204,2,5,32724,40
205,2,6,21434,26
206,2,7,11735,15
207,2,8,18667,23
208,2,9,15003,19
209,2,10,13585,17
210,2,11,7543,10
211,2,12,55155,67
212,2,13,44468,54
213,2,14,30517,37
214,2,15,37121,45
215,2,16,37679,46
216,2,17,16489,20
217,2,18,12574,16
218,2,19,48657,59
219,2,20,35431,43
220,2,21,37090,45
221,2,22,34274,42
222,2,23,40414,49
223,2,24,17357,21
224,2,25,22956,28
225,2,26,46823,57
226,2,27,9130,11
227,2,28,11752,15
228,2,29,6876,9
229,2,30,20463,25
230,2,31,27366,33
231,2,32,18444,23
232,2,33,12945,16
233,2,34,33875,41
234,2,35,31227,38
235,2,36,19378,24
236,2,37,30794,37
237,2,38,25592,31
238,2,39,52435,63
239,2,40,6394,8
240,2,41,11790,15
241,2,42,35244,43
242,2,43,15872,20
243,2,44,39277,48
244,2,45,6030,8
245,2,46,21487,26
246,2,47,32225,39
247,2,48,47158,57
248,2,49,27683,34
249,2,50,48179,58
250,2,51,53139,64
251,2,52,32816,40
252,2,53,41723,51
253,2,54,17796,22
254,2,55,26599,32
255,2,56,32835,40
256,2,57,25876,32
257,2,58,16705,21
258,2,59,38861,47
259,2,60,22290,27
260,2,61,27712,34
261,2,62,41635,50
262,2,63,23652,29
263,2,64,13999,17
264,2,65,42509,52
265,2,66,40006,49
266,2,67,45154,55
267,2,68,31994,39
268,2,69,31824,39
269,2,70,39292,48
270,2,71,40638,49
271,2,72,26897,33
272,2,73,46338,56
273,2,74,25477,31
274,2,75,31397,38
275,2,76,28378,35
276,2,77,50873,62
277,2,78,42147,51
278,2,79,28507,35
279,2,80,26955,33
280,2,81,16644,20
281,2,82,15410,19
282,2,83,22580,28
283,2,84,24990,30
284,2,85,13012,16
285,2,86,20094,25
286,2,87,23652,29
287,2,88,42216,51
288,2,89,24175,30
289,2,90,23060,28
290,2,91,41502,50
291,2,92,24283,30
292,2,93,10823,13
293,2,94,20281,25
294,2,95,20851,26
295,2,96,30591,37
296,2,97,11723,15
297,2,98,23824,29
298,2,99,23177,28
299,2,100,28729,35
300,3,0,62041,75
301,3,1,15214,19
302,3,2,38731,47
303,3,4,52787,64
304,3,5,30114,37
305,3,6,21478,26
306,3,7,46220,56
307,3,8,53139,64
308,3,9,45243,55
309,3,10,29316,36
310,3,11,36949,45
311,3,12,20624,25
312,3,13,9933,12
313,3,14,64959,78
314,3,15,41343,50
315,3,16,23744,29
316,3,17,50979,62
317,3,18,35063,43
318,3,19,15955,20
319,3,20,37992,46
320,3,21,12939,16
321,3,22,31664,38
322,3,23,43471,53
323,3,24,33547,41
324,3,25,27353,33
325,3,26,27769,34
326,3,27,35252,43
327,3,28,31156,38
328,3,29,41364,50
329,3,30,34026,41
330,3,31,31853,39
331,3,32,24463,30
332,3,33,36276,44
333,3,34,34619,42
334,3,35,33781,41
335,3,36,44960,54
336,3,37,65244,79
337,3,38,51310,62
338,3,39,23344,29
339,3,40,40616,49
340,3,41,38626,47
341,3,42,37787,46
342,3,43,50339,61
343,3,44,49777,60
344,3,45,40518,49
345,3,46,21420,26
346,3,47,47479,57
347,3,48,12616,16
348,3,49,17837,22
349,3,50,18465,23
350,3,51,18607,23
351,3,52,15394,19
352,3,53,44258,54
353,3,54,52284,63
354,3,55,16331,20
355,3,56,34960,42
356,3,57,60346,73
357,3,58,44276,54
358,3,59,41383,50
359,3,60,20623,25
360,3,61,22593,28
361,3,62,7104,9
362,3,63,47163,57
363,3,64,48482,59
364,3,65,30024,37
365,3,66,53052,64
366,3,67,10613,13
367,3,68,29385,36
368,3,69,29218,36
369,3,70,16955,21
370,3,71,51771,63
371,3,72,16011,20
372,3,73,48873,59
373,3,74,37162,45
374,3,75,12528,16
375,3,76,14536,18
376,3,77,25417,31
377,3,78,52287,63
378,3,79,49645,60
379,3,80,43414,53
380,3,81,32852,40
381,3,82,27493,33
382,3,83,23973,29
383,3,84,49302,60
384,3,85,33078,40
385,3,86,39491,48
386,3,87,20035,25
387,3,88,51677,63
388,3,89,18740,23
389,3,90,19846,24
390,3,91,44022,53
391,3,92,58760,71
392,3,93,38813,47
393,3,94,54764,66
394,3,95,49418,60
395,3,96,12326,15
396,3,97,31171,38
397,3,98,19077,23
398,3,99,46969,57
399,3,100,14197,18
400,4,0,13365,17
401,4,1,54279,66
402,4,2,18314,22
403,4,3,52787,64
404,4,5,36474,44
405,4,6,35561,43
406,4,7,10784,13
407,4,8,4553,6
408,4,9,18738,23
409,4,10,27707,34
410,4,11,20071,25
411,4,12,69287,84
412,4,13,58602,71
413,4,14,21159,26
414,4,15,40865,50
415,4,16,51804,63
416,4,17,19350,24
417,4,18,21966,27
418,4,19,62789,76
419,4,20,49006,59
420,4,21,51224,62
421,4,22,38024,46
422,4,23,36694,45
423,4,24,23491,29
424,4,25,29649,36
425,4,26,60950,74
426,4,27,21772,27
427,4,28,25876,32
428,4,29,15643,19
429,4,30,22970,28
430,4,31,25137,31
431,4,32,32569,40
432,4,33,20728,25
433,4,34,37620,46
434,4,35,38494,47
435,4,36,15652,19
436,4,37,16688,21
437,4,38,29329,36
438,4,39,66565,80
439,4,40,16397,20
440,4,41,18376,23
441,4,42,32080,39
442,4,43,11445,14
443,4,44,35558,43
444,4,45,16490,20
445,4,46,35611,43
446,4,47,28504,35
447,4,48,61294,74
448,4,49,41807,51
449,4,50,62309,75
450,4,51,67272,81
451,4,52,46942,57
452,4,53,37997,46
453,4,54,17665,22
454,4,55,40730,49
455,4,56,46954,57
456,4,57,11764,15
457,4,58,12978,16
458,4,59,35139,43
459,4,60,36417,44
460,4,61,41834,51
461,4,62,55767,67
462,4,63,19927,24
463,4,64,9084,11
464,4,65,56634,68
465,4,66,36289,44
466,4,67,59289,72
467,4,68,36430,44
468,4,69,35572,43
469,4,70,53429,65
470,4,71,36921,45
471,4,72,41021,50
472,4,73,42613,52
473,4,74,21750,27
474,4,75,45524,55
475,4,76,42505,52
476,4,77,65002,79
477,4,78,38431,47
478,4,79,32246,39
479,4,80,30695,37
480,4,81,24151,29
481,4,82,29533,36
482,4,83,36700,45
483,4,84,28727,35
484,4,85,23930,29
485,4,86,17498,21
486,4,87,37785,46
487,4,88,38500,47
488,4,89,38302,46
489,4,90,37185,45
490,4,91,37782,46
491,4,92,13887,17
492,4,93,18190,22
493,4,94,15660,19
494,4,95,24587,30
495,4,96,44719,54
496,4,97,25843,32
497,4,98,37947,46
498,4,99,19453,24
499,4,100,42860,52
500,5,0,45570,55
501,5,1,41123,50
502,5,2,32724,40
503,5,3,30114,37
504,5,4,36474,44
505,5,6,30916,38
506,5,7,31394,38
507,5,8,36743,45
508,5,9,28816,35
509,5,10,34393,42
510,5,11,29396,36
511,5,12,45990,56
512,5,13,31390,38
513,5,14,53433,65
514,5,15,24880,30
515,5,16,49699,60
516,5,17,34560,42
517,5,18,24363,30
518,5,19,41884,51
519,5,20,63971,77
520,5,21,21379,26
521,5,22,5750,7
522,5,23,68968,83
523,5,24,19578,24
524,5,25,51498,62
525,5,26,53718,65
526,5,27,27808,34
527,5,28,25666,31
528,5,29,33824,41
529,5,30,49007,59
530,5,31,55912,68
531,5,32,32670,40
532,5,33,41487,50
533,5,34,18151,22
534,5,35,59769,72
535,5,36,47926,58
536,5,37,48878,59
537,5,38,34877,42
538,5,39,49279,60
539,5,40,30547,37
540,5,41,40333,49
541,5,42,63790,77
542,5,43,43719,53
543,5,44,67832,82
544,5,45,33901,41
545,5,46,36851,45
546,5,47,60777,73
547,5,48,29104,35
548,5,49,43798,53
549,5,50,44399,54
550,5,51,42712,52
551,5,52,41344,50
552,5,53,70271,85
553,5,54,35868,44
554,5,55,20109,25
555,5,56,60938,74
556,5,57,43954,53
557,5,58,45251,55
558,5,59,67413,81
559,5,60,31165,38
560,5,61,48561,59
561,5,62,32928,40
562,5,63,52201,63
563,5,64,32073,39
564,5,65,55981,68
565,5,66,68563,83
566,5,67,27099,33
567,5,68,4931,6
568,5,69,7790,10
569,5,70,21239,26
570,5,71,69195,84
571,5,72,40854,50
572,5,73,74886,90
573,5,74,54024,65
574,5,75,38477,47
575,5,76,36345,44
576,5,77,51356,62
577,5,78,70705,85
578,5,79,33205,40
579,5,80,26968,33
580,5,81,45186,55
581,5,82,33795,41
582,5,83,49950,60
583,5,84,32867,40
584,5,85,41553,50
585,5,86,48640,59
586,5,87,14292,18
587,5,88,70774,85
588,5,89,30944,38
589,5,90,38528,47
590,5,91,70055,85
591,5,92,42359,51
592,5,93,39365,48
593,5,94,38355,47
594,5,95,32989,40
595,5,96,35791,43
596,5,97,38575,47
597,5,98,44340,54
598,5,99,51726,63
599,5,100,25031,31
600,6,0,44734,54
601,6,1,22985,28
602,6,2,21434,26
603,6,3,21478,26
604,6,4,35561,43
605,6,5,30916,38
606,6,7,28956,35
607,6,8,35882,44
608,6,9,27974,34
609,6,10,12044,15
610,6,11,19679,24
611,6,12,37912,46
612,6,13,27223,33
613,6,14,47717,58
614,6,15,35297,43
615,6,16,22982,28
616,6,17,33713,41
617,6,18,17789,22
618,6,19,31415,38
619,6,20,37239,45
620,6,21,19843,24
621,6,22,32442,39
622,6,23,42202,51
623,6,24,16269,20
624,6,25,24761,30
625,6,26,29587,36
626,6,27,17980,22
627,6,28,13881,17
628,6,29,24098,29
629,6,30,22265,27
630,6,31,29166,35
631,6,32,7188,9
632,6,33,19012,23
633,6,34,32049,39
634,6,35,33032,40
635,6,36,27704,34
636,6,37,47998,58
637,6,38,34038,41
638,6,39,35194,43
639,6,40,23348,29
640,6,41,21363,26
641,6,42,37044,45
642,6,43,33084,40
643,6,44,41062,50
644,6,45,23252,28
645,6,46,10131,13
646,6,47,34015,41
647,6,48,29909,36
648,6,49,17077,21
649,6,50,30938,38
650,6,51,35895,44
651,6,52,15581,19
652,6,53,43519,53
653,6,54,35018,43
654,6,55,14993,18
655,6,56,34207,42
656,6,57,43090,52
657,6,58,27019,33
658,6,59,40650,49
659,6,60,5056,7
660,6,61,21836,27
661,6,62,24392,30
662,6,63,29911,36
663,6,64,31219,38
664,6,65,29263,36
665,6,66,41789,51
666,6,67,27906,34
667,6,68,30163,37
668,6,69,29994,36
669,6,70,22043,27
670,6,71,42422,51
671,6,72,14135,17
672,6,73,48134,58
673,6,74,27276,33
674,6,75,14162,17
675,6,76,11144,14
676,6,77,33635,41
677,6,78,43930,53
678,6,79,32370,39
679,6,80,26137,32
680,6,81,18449,23
681,6,82,10221,13
682,6,83,23220,28
683,6,84,32030,39
684,6,85,15812,19
685,6,86,22233,27
686,6,87,20809,25
687,6,88,43999,53
688,6,89,6940,9
689,6,90,11808,15
690,6,91,43290,52
691,6,92,41500,50
692,6,93,21549,26
693,6,94,37501,46
694,6,95,32148,39
695,6,96,13355,17
696,6,97,13903,17
697,6,98,17616,22
698,6,99,29716,36
699,6,100,11488,14
700,7,0,19951,24
701,7,1,47716,58
702,7,2,11735,15
703,7,3,46220,56
704,7,4,10784,13
705,7,5,31394,38
706,7,6,28956,35
707,7,8,11136,14
708,7,9,13658,17
709,7,10,21123,26
710,7,11,13487,17
711,7,12,62702,76
712,7,13,52016,63
713,7,14,26238,32
714,7,15,35783,43
715,7,16,45220,55
716,7,17,14270,18
717,7,18,15382,19
718,7,19,56203,68
719,7,20,42422,51
720,7,21,44638,54
721,7,22,32941,40
722,7,23,41772,51
723,7,24,16907,21
724,7,25,24305,30
725,7,26,54365,66
726,7,27,15188,19
727,7,28,19292,24
728,7,29,9060,11
729,7,30,21813,27
730,7,31,28718,35
731,7,32,25985,32
732,7,33,14293,18
733,7,34,32538,40
734,7,35,32575,40
735,7,36,20731,25
736,7,37,23270,28
737,7,38,24248,30
738,7,39,59980,72
739,7,40,9813,12
740,7,41,13139,16
741,7,42,36596,44
742,7,43,16525,20
743,7,44,40637,49
744,7,45,9907,12
745,7,46,29027,35
746,7,47,33582,41
747,7,48,54708,66
748,7,49,35223,43
749,7,50,55724,67
750,7,51,60687,73
751,7,52,40358,49
752,7,53,43076,52
753,7,54,12585,16
754,7,55,34145,41
755,7,56,40371,49
756,7,57,18346,23
757,7,58,18057,22
758,7,59,40218,49
759,7,60,29832,36
760,7,61,35250,43
761,7,62,49182,60
762,7,63,25007,31
763,7,64,6466,8
764,7,65,50050,61
765,7,66,41367,50
766,7,67,52703,64
767,7,68,30661,37
768,7,69,30489,37
769,7,70,46843,57
770,7,71,41999,51
771,7,72,34437,42
772,7,73,47692,58
773,7,74,26830,33
774,7,75,38939,47
775,7,76,35921,44
776,7,77,58417,71
777,7,78,43509,53
778,7,79,27164,33
779,7,80,25613,31
780,7,81,17993,22
781,7,82,22949,28
782,7,83,30117,37
783,7,84,23646,29
784,7,85,17347,21
785,7,86,21446,26
786,7,87,31199,38
787,7,88,43578,53
788,7,89,31718,39
789,7,90,30600,37
790,7,91,42860,52
791,7,92,16751,21
792,7,93,12172,15
793,7,94,12748,16
794,7,95,19506,24
795,7,96,38134,46
796,7,97,19260,24
797,7,98,31363,38
798,7,99,24532,30
799,7,100,36274,44
800,8,0,13012,16
801,8,1,54631,66
802,8,2,18667,23
803,8,3,53139,64
804,8,4,4553,6
805,8,5,36743,45
806,8,6,35882,44
807,8,7,11136,14
808,8,9,18549,23
809,8,10,28060,34
810,8,11,20424,25
811,8,12,69641,84
812,8,13,58956,71
813,8,14,21350,26
814,8,15,40676,49
815,8,16,52157,63
816,8,17,19161,23
817,8,18,22319,27
818,8,19,63142,76
819,8,20,49359,60
820,8,21,51578,62
821,8,22,37835,46
822,8,23,36884,45
823,8,24,23844,29
824,8,25,30001,37
825,8,26,61303,74
826,8,27,22125,27
827,8,28,26230,32
828,8,29,15996,20
829,8,30,23322,28
830,8,31,25489,31
831,8,32,32922,40
832,8,33,21081,26
833,8,34,37431,45
834,8,35,38847,47
835,8,36,15842,20
836,8,37,16336,20
837,8,38,29139,35
838,8,39,66919,81
839,8,40,16750,21
840,8,41,18728,23
841,8,42,32433,39
842,8,43,11635,14
843,8,44,35749,43
844,8,45,16843,21
845,8,46,35964,44
846,8,47,28694,35
847,8,48,61647,74
848,8,49,42160,51
849,8,50,62663,76
850,8,51,67626,82
851,8,52,47295,57
852,8,53,38187,46
853,8,54,17476,21
854,8,55,41084,50
855,8,56,47307,57
856,8,57,11411,14
857,8,58,13167,16
858,8,59,35329,43
859,8,60,36770,45
860,8,61,42187,51
861,8,62,56121,68
862,8,63,20117,25
863,8,64,8894,11
864,8,65,56987,69
865,8,66,36479,44
866,8,67,59643,72
867,8,68,36784,45
868,8,69,35383,43
869,8,70,53783,65
870,8,71,37111,45
871,8,72,41374,50
872,8,73,42803,52
873,8,74,21940,27
874,8,75,45877,56
875,8,76,42858,52
876,8,77,65356,79
877,8,78,38621,47
878,8,79,32056,39
879,8,80,30505,37
880,8,81,24504,30
881,8,82,29886,36
882,8,83,37053,45
883,8,84,28538,35
884,8,85,24283,30
885,8,86,17851,22
886,8,87,38138,46
887,8,88,38690,47
888,8,89,38656,47
889,8,90,37538,46
890,8,91,37972,46
891,8,92,13697,17
892,8,93,18543,23
893,8,94,15470,19
894,8,95,24398,30
895,8,96,45072,55
896,8,97,26196,32
897,8,98,38300,46
898,8,99,19642,24
899,8,100,43213,52
900,9,0,20944,26
901,9,1,46744,57
902,9,2,15003,19
903,9,3,45243,55
904,9,4,18738,23
905,9,5,28816,35
906,9,6,27974,34
907,9,7,13658,17
908,9,8,18549,23
909,9,10,20134,25
910,9,11,12497,15
911,9,12,61721,75
912,9,13,51036,62
913,9,14,35709,43
914,9,15,26333,32
915,9,16,44233,54
916,9,17,9945,12
917,9,18,14394,18
918,9,19,55222,67
919,9,20,46236,56
920,9,21,43659,53
921,9,22,27513,34
922,9,23,51242,62
923,9,24,15920,20
924,9,25,33765,41
925,9,26,53379,65
926,9,27,14199,18
927,9,28,18305,22
928,9,29,16090,20
929,9,30,31274,38
930,9,31,38180,46
931,9,32,24997,30
932,9,33,23753,29
933,9,34,23089,28
934,9,35,42036,51
935,9,36,30196,37
936,9,37,28544,35
937,9,38,14792,18
938,9,39,58997,71
939,9,40,12812,16
940,9,41,22599,28
941,9,42,46059,56
942,9,43,25989,32
943,9,44,50108,61
944,9,45,16167,20
945,9,46,28039,34
946,9,47,43051,52
947,9,48,53729,65
948,9,49,34234,42
949,9,50,54742,66
950,9,51,59706,72
951,9,52,39372,48
952,9,53,52542,64
953,9,54,11254,14
954,9,55,33163,40
955,9,56,43203,52
956,9,57,19344,24
957,9,58,27521,34
958,9,59,49687,60
959,9,60,28846,35
960,9,61,34261,42
961,9,62,48200,58
962,9,63,34473,42
963,9,64,13858,17
964,9,65,49062,59
965,9,66,50839,62
966,9,67,51725,63
967,9,68,28866,35
968,9,69,25235,31
969,9,70,45866,56
970,9,71,51471,62
971,9,72,33449,41
972,9,73,57157,69
973,9,74,36293,44
974,9,75,37954,46
975,9,76,34935,42
976,9,77,57434,69
977,9,78,52982,64
978,9,79,17710,22
979,9,80,16160,20
980,9,81,27453,33
981,9,82,21960,27
982,9,83,32215,39
983,9,84,14191,18
984,9,85,23819,29
985,9,86,30909,38
986,9,87,30218,37
987,9,88,53050,64
988,9,89,30732,37
989,9,90,29612,36
990,9,91,52330,63
991,9,92,17747,22
992,9,93,21632,26
993,9,94,13741,17
994,9,95,10050,13
995,9,96,37149,45
996,9,97,20840,26
997,9,98,30373,37
998,9,99,33998,41
999,9,100,35292,43
1000,10,0,36877,45
1001,10,1,30818,37
1002,10,2,13585,17
1003,10,3,29316,36
1004,10,4,27707,34
1005,10,5,34393,42
1006,10,6,12044,15
1007,10,7,21123,26
1008,10,8,28060,34
1009,10,9,20134,25
1010,10,11,11835,15
1011,10,12,45760,55
1012,10,13,35072,43
1013,10,14,39881,48
1014,10,15,38769,47
1015,10,16,28291,34
1016,10,17,25870,32
1017,10,18,14228,18
1018,10,19,39263,48
1019,10,20,33772,41
1020,10,21,27692,34
1021,10,22,35916,44
1022,10,23,38740,47
1023,10,24,19009,23
1024,10,25,21295,26
1025,10,26,37433,45
1026,10,27,10785,13
1027,10,28,12923,16
1028,10,29,16256,20
1029,10,30,18800,23
1030,10,31,25702,31
1031,10,32,9058,11
1032,10,33,11284,14
1033,10,34,35521,43
1034,10,35,29566,36
1035,10,36,19865,24
1036,10,37,40161,49
1037,10,38,27247,33
1038,10,39,43042,52
1039,10,40,15505,19
1040,10,41,13521,17
1041,10,42,33579,41
1042,10,43,25245,31
1043,10,44,37601,46
1044,10,45,15410,19
1045,10,46,12100,15
1046,10,47,30553,37
1047,10,48,37759,46
1048,10,49,18297,22
1049,10,50,38786,47
1050,10,51,43744,53
1051,10,52,23427,29
1052,10,53,40055,49
1053,10,54,27176,33
1054,10,55,18465,23
1055,10,56,30740,37
1056,10,57,35250,43
1057,10,58,19179,24
1058,10,59,37189,45
1059,10,60,12902,16
1060,10,61,18368,23
1061,10,62,32240,39
1062,10,63,22072,27
1063,10,64,23378,29
1064,10,65,33122,40
1065,10,66,38329,46
1066,10,67,35755,43
1067,10,68,33636,41
1068,10,69,33467,41
1069,10,70,29893,36
1070,10,71,38962,47
1071,10,72,17510,22
1072,10,73,44670,54
1073,10,74,23811,29
1074,10,75,22008,27
1075,10,76,18990,23
1076,10,77,41482,50
1077,10,78,40470,49
1078,10,79,30161,37
1079,10,80,28607,35
1080,10,81,14983,18
1081,10,82,6025,8
1082,10,83,19752,24
1083,10,84,26645,32
1084,10,85,11352,14
1085,10,86,18429,23
1086,10,87,24281,30
1087,10,88,40539,49
1088,10,89,14786,18
1089,10,90,13674,17
1090,10,91,39829,48
1091,10,92,33660,41
1092,10,93,13708,17
1093,10,94,29660,36
1094,10,95,24304,30
1095,10,96,21201,26
1096,10,97,8378,11
1097,10,98,14440,18
1098,10,99,21877,27
1099,10,100,19336,24
1100,11,0,29240,36
1101,11,1,38450,47
1102,11,2,7543,10
1103,11,3,36949,45
1104,11,4,20071,25
1105,11,5,29396,36
1106,11,6,19679,24
1107,11,7,13487,17
1108,11,8,20424,25
1109,11,9,12497,15
1110,11,10,11835,15
1111,11,12,53408,65
1112,11,13,42721,52
1113,11,14,32268,39
1114,11,15,33779,41
1115,11,16,35931,44
1116,11,17,18238,22
1117,11,18,9231,12
1118,11,19,46910,57
1119,11,20,38774,47
1120,11,21,35343,43
1121,11,22,30933,38
1122,11,23,43759,53
1123,11,24,14015,17
1124,11,25,26300,32
1125,11,26,45075,55
1126,11,27,5901,8
1127,11,28,10004,13
1128,11,29,8626,11
1129,11,30,23807,29
1130,11,31,30710,37
1131,11,32,16696,21
1132,11,33,16288,20
1133,11,34,30533,37
1134,11,35,34570,42
1135,11,36,22723,28
1136,11,37,32545,40
1137,11,38,22249,27
1138,11,39,50687,61
1139,11,40,7873,10
1140,11,41,15134,19
1141,11,42,38588,47
1142,11,43,18516,23
1143,11,44,42622,52
1144,11,45,8703,11
1145,11,46,19738,24
1146,11,47,35570,43
1147,11,48,45411,55
1148,11,49,25934,32
1149,11,50,46431,56
1150,11,51,51392,62
1151,11,52,31068,38
1152,11,53,45067,55
1153,11,54,19545,24
1154,11,55,24851,30
1155,11,56,35741,43
1156,11,57,27627,34
1157,11,58,20049,25
1158,11,59,42206,51
1159,11,60,20542,25
1160,11,61,25963,32
1161,11,62,39888,48
1162,11,63,26996,33
1163,11,64,15749,19
1164,11,65,40761,49
1165,11,66,43351,53
1166,11,67,43407,53
1167,11,68,28654,35
1168,11,69,28483,35
1169,11,70,37546,46
1170,11,71,43984,53
1171,11,72,25148,31
1172,11,73,49682,60
1173,11,74,28821,35
1174,11,75,29649,36
1175,11,76,26630,32
1176,11,77,49126,59
1177,11,78,45493,55
1178,11,79,25165,31
1179,11,80,23612,29
1180,11,81,19988,24
1181,11,82,13661,17
1182,11,83,24754,30
1183,11,84,21647,26
1184,11,85,16355,20
1185,11,86,23438,29
1186,11,87,21905,27
1187,11,88,45562,55
1188,11,89,22427,27
1189,11,90,21312,26
1190,11,91,44847,54
1191,11,92,26033,32
1192,11,93,14166,17
1193,11,94,22031,27
1194,11,95,17508,22
1195,11,96,28843,35
1196,11,97,13379,17
1197,11,98,22076,27
1198,11,99,26522,32
1199,11,100,26982,33
1200,12,0,78465,95
1201,12,1,19109,23
1202,12,2,55155,67
1203,12,3,20624,25
1204,12,4,69287,84
1205,12,5,45990,56
1206,12,6,37912,46
1207,12,7,62702,76
1208,12,8,69641,84
1209,12,9,61721,75
1210,12,10,45760,55
1211,12,11,53408,65
1212,12,13,18791,23
1213,12,14,81292,98
1214,12,15,57758,70
1215,12,16,21632,26
1216,12,17,67362,81
1217,12,18,51459,62
1218,12,19,10693,13
1219,12,20,24388,30
1220,12,21,28796,35
1221,12,22,47518,58
1222,12,23,59811,72
1223,12,24,49949,60
1224,12,25,43729,53
1225,12,26,12499,15
1226,12,27,51644,62
1227,12,28,47555,58
1228,12,29,57743,70
1229,12,30,50397,61
1230,12,31,48219,58
1231,12,32,40862,50
1232,12,33,52652,64
1233,12,34,51038,62
1234,12,35,34885,42
1235,12,36,61321,74
1236,12,37,81584,98
1237,12,38,67703,82
1238,12,39,7474,9
1239,12,40,56999,69
1240,12,41,55001,67
1241,12,42,41273,50
1242,12,43,66699,81
1243,12,44,66111,80
1244,12,45,56898,69
1245,12,46,37817,46
